57.106.98.244;0;0;0;0;0;0;0;0;0;0;1352;0;0;0;0;0;0;0;0;0;0;0;0;0
57.106.98.246;0;0;0;0;0;0;0;0;0;1022;1145;0;0;0;0;0;0;0;0;0;0;0;0;0
57.106.98.250;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0
57.106.98.42;0;0;0;0;0;0;0;0;0;0;0;683;0;0;0;0;0;0;0;0;0;0;0;0
57.106.98.43;0;0;0;0;0;0;0;0;248;124;124;124;248;0;0;0;0;0;0;0;0;0;0;0
57.106.98.70;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.117.242.79;0;0;0;0;0;0;0;0;0;120684;0;78368;0;0;0;0;0;0;0;0;0;0;0;0
57.117.250.107;0;0;0;0;0;0;0;0;0;53655;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.117.250.160;0;0;0;0;335;0;0;0;0;466;0;126;0;0;0;0;335;0;0;0;0;0;0;0
57.117.250.162;0;0;0;0;0;0;0;0;0;750;0;0;0;0;627;0;0;0;0;0;0;0;0;0
57.121.122.30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0
57.121.156.9;0;0;0;344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.157.93;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.159.63;114;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.167.227;0;0;0;0;0;0;0;320;120;120;120;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.168.250;0;0;0;0;0;0;0;0;0;0;0;3046;5742;606;737;138;233;3051;92;6308;526;0;0;2846
57.121.200.7;0;0;0;0;0;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.20.220;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.202.204;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.204.104;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.207.74;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.242.254;0;0;0;0;0;0;0;0;0;0;0;0;0;292;2600;0;0;0;0;0;0;0;0;0
57.121.247.68;0;0;0;0;0;0;0;0;0;0;0;9495;0;0;0;0;0;0;0;0;0;0;0;0
57.121.30.208;0;0;0;46;447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.30.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50
57.121.31.236;0;0;138;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.31.39;0;0;0;0;0;0;0;0;0;0;0;0;0;970;0;0;0;0;0;0;0;0;0;0
57.121.45.134;0;0;0;0;0;0;0;60;2763;165;0;0;96;48;96;48;0;0;0;0;0;0;0;0
57.121.65.166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0
57.121.65.200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0
57.121.66.6;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0
57.121.70.53;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.71.122;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.84.147;0;0;0;0;0;0;0;1348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.84.26;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.85.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0
57.121.88.148;0;0;0;0;0;480;0;0;0;1178;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.88.177;0;0;0;0;0;81;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0
57.121.88.178;0;0;0;0;0;83;0;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;0;0
57.123.141.119;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.123.158.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;705;0;0;314;314;0;0
57.123.158.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613;0;0;322;322;0;0
57.123.169.100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42118;42118;42118;0
57.123.196.44;587;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.123.208.72;0;0;0;0;322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;0;0
57.125.12.1;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;0;0;0;0;0;0;0;0;0
57.125.12.20;0;0;0;0;0;0;0;0;0;0;0;1082;1087;1064;152;542;484;0;0;0;70736;2440;36800;8650
57.125.12.24;0;0;0;0;0;0;0;0;0;0;0;52;0;1344;96;0;0;0;0;0;0;0;0;0
57.125.12.26;0;0;0;0;0;0;0;0;5767;0;1882;125348;45232;3072;6553;2430;540;2430;1614;0;0;0;0;0
57.125.12.27;0;0;0;0;0;0;0;0;0;220;120;809;4220;400;0;6564;57;0;0;0;0;0;0;0
57.125.12.42;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0
57.125.12.7;1288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0
57.125.178.60;0;0;0;0;0;320;0;0;0;0;207;157;205;432;0;0;320;0;0;0;0;0;0;0
57.125.189.102;0;0;0;0;0;587;0;0;0;308;496;420;83;479;237;0;969;0;0;0;0;0;0;0
57.125.189.161;0;0;0;0;0;0;0;0;0;0;0;0;0;1363084;0;0;0;0;0;0;0;0;0;0
57.125.189.189;0;0;0;0;0;0;0;0;0;0;0;0;0;10670;0;0;0;0;0;0;0;0;0;0
57.125.189.216;0;0;0;0;0;0;0;0;0;0;0;0;0;589;0;0;0;0;0;0;0;0;0;0
57.125.189.44;0;0;0;0;0;1506;0;6700;544;21892;14928;18910;18566;19554;31742;20224;6980;9552;3108;4870;2004;3406;0;0
57.126.10.33;0;0;0;0;0;0;0;0;0;0;1068;3868;2422;0;0;0;0;76;0;0;0;0;0;0
57.126.10.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1450;0;0;0;0;0;0;0
57.126.10.71;0;0;0;0;0;0;0;0;0;0;563;2454;3195;1807;21695;2271;0;0;0;0;0;0;0;0
57.126.109.126;0;0;0;0;0;0;0;0;0;0;416;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.11.100;0;0;0;0;0;0;0;0;0;0;1071;0;0;0;0;630;540;2363;2085;1668;834;0;0;0
57.126.11.156;0;0;0;0;0;0;0;0;226;644;3308;1200;0;92;0;0;0;0;0;0;0;0;0;0
57.126.112.14;0;0;0;0;0;0;0;0;0;0;9830;27442;23250;128294;107232;139282;102126;124524;101148;107878;124062;117285;105017;100774
57.126.11.238;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0
57.126.11.243;0;0;0;0;0;0;0;0;0;0;0;0;11434;3792;0;0;0;0;0;0;0;0;0;0
57.126.112.62;0;0;0;0;0;0;0;0;261;0;141;165;263;0;0;0;0;0;0;0;0;145;0;0
57.126.114.135;0;0;0;0;0;0;0;0;424;163;0;69;0;0;413;0;0;0;0;0;0;264;0;0
57.126.119.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189508;0;0
57.126.124.10;0;0;0;0;0;0;0;0;41100;27165;229619;165550;0;2290110;3407766;205060;1138419;298033;0;49703;0;0;0;0
57.126.124.180;0;0;0;0;0;0;0;0;1339070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.124.185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88509;0;0;0;0;0;0;0
57.126.124.186;0;0;0;0;0;0;0;0;0;0;382134;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.124.70;0;0;0;0;0;0;0;0;0;76;0;0;76;0;0;0;0;0;0;0;0;0;0;0
57.126.124.71;0;0;0;0;0;0;0;0;0;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.125.111;0;0;0;0;0;0;0;0;0;183978;47568;50250;43916;5982;0;0;0;0;0;0;0;0;0;0
57.126.125.121;0;109;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.125.129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123282235;160845865;623;0;0
57.126.125.177;0;0;0;0;0;65;0;0;65;142;280;351;202;266;278;419;77;0;67;74;0;0;65;0
57.126.125.24;0;0;0;0;0;0;0;0;0;0;0;1648;0;0;0;0;0;0;5630;873782;0;0;0;0
57.126.125.255;0;0;0;0;0;0;73;0;0;0;0;0;0;130;0;65;0;0;0;0;0;0;0;0
57.126.125.50;0;208;0;208;0;208;0;791508;0;208;197248;7528;0;208;0;208;0;208;0;208;1103980;208;416;208
57.126.125.82;0;0;0;0;0;0;0;0;0;0;0;0;1184266;0;0;0;0;0;0;0;0;0;0;0
57.126.131.193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;0;0;0;0
57.126.131.215;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0
57.126.138.70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2967;0;0;0;0;0;0;0
57.126.138.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6854;0;0;0;0;0;0;0;0
57.126.141.212;0;0;0;0;0;0;0;0;0;0;0;0;698;0;0;0;0;0;0;0;0;0;0;0
57.126.143.209;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.143.229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0
57.126.145.197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0
57.126.145.199;0;0;0;0;0;0;0;0;0;0;0;0;0;646;958;644;0;0;0;0;0;0;0;0
57.126.145.215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1134;0;0;0;0;0;0;0;0
57.126.147.203;0;0;0;0;0;0;0;0;0;0;22911;13651;17654;22606;7571;17994;5249;30198;0;0;0;0;0;0
57.126.147.50;0;0;0;0;0;0;0;100;0;124;968;124;0;0;0;0;494;0;0;0;0;0;0;0
57.126.148.127;0;0;0;0;0;0;0;0;0;0;0;0;33637;0;0;0;0;0;0;0;0;0;0;0
57.126.148.15;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0
57.126.152.62;0;0;0;0;0;0;0;0;0;0;0;0;0;332;1386;704;1344;336;0;0;0;0;0;0
57.126.152.98;0;0;0;0;0;0;0;0;0;0;0;0;173514;0;0;0;0;0;0;0;0;0;0;0
57.126.153.17;0;0;0;0;0;0;0;0;0;0;0;0;211;379;0;0;0;0;0;0;0;0;0;0
57.126.153.201;0;0;0;0;0;0;0;0;0;928;0;0;3252;0;0;0;0;0;0;0;0;0;0;0
57.126.153.202;0;0;0;0;0;0;0;0;122;256;0;124;3448;1074;0;0;0;0;0;0;0;0;0;0
57.126.153.46;0;0;0;0;0;0;0;0;0;0;0;0;783;0;0;0;0;0;0;0;0;0;0;0
57.126.153.73;0;0;0;0;0;0;0;0;0;773035;0;128735;0;0;0;0;0;0;0;0;0;0;0;0
57.126.153.80;0;0;0;0;0;0;0;0;0;0;0;0;59;0;62;0;3132;0;0;0;0;0;0;0
57.126.154.252;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0
57.126.157.196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;0;0;0;0;0;0;0;0;0
57.126.158.116;0;0;0;0;0;0;0;0;0;0;0;0;8003;24470;17032;4936;0;0;0;0;0;0;0;0
57.126.160.79;1064;912;912;1064;1140;912;836;988;912;912;912;836;1064;912;836;836;912;836;1064;912;836;912;836;912
57.126.161.183;0;0;0;0;0;0;0;0;0;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.162.100;0;0;0;0;0;0;0;0;0;0;0;0;37744;0;0;0;0;0;0;0;0;0;0;0
57.126.162.110;837;1002;1002;1002;835;1002;1002;1010;843;1002;835;851;2211;0;0;0;0;0;0;0;0;0;0;0
57.126.162.129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0
57.126.162.140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0
57.126.162.156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1546;1324;312
57.126.162.166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;63;0
57.126.162.172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1032;690;0;0;0;0;0;0
57.126.162.206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1365;0;608;0;608;0;0
57.126.162.235;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.162.236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;912;0;0;0;0;0
57.126.162.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;488;1366;1326;1320
57.126.162.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332
57.126.162.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0
57.126.162.91;173;860;516;168;0;0;0;173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.164.161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7820;10810;11040;1840
57.126.164.162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0
57.126.164.186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2264;644;0;0;230;0;0;0;0;0
57.126.164.194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0
57.126.164.217;0;0;0;0;0;0;0;0;0;846;1732;1696;568;232;0;0;0;0;0;0;0;0;0;0
57.126.165.207;0;0;0;0;0;0;0;0;0;1128;0;0;0;0;0;0;0;304;0;0;0;0;0;0
57.126.165.218;0;0;0;0;0;0;0;0;0;0;0;0;226;0;138;0;0;0;0;0;324;672;0;0
57.126.165.220;0;0;0;0;0;0;0;0;0;262;857;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.165.250;0;0;0;0;0;0;0;0;0;0;0;1235;0;0;0;0;0;0;0;0;0;0;0;0
57.126.167.212;0;0;0;0;0;0;0;0;0;0;174;640;512;896;768;768;942;0;0;978;0;0;0;0
57.126.167.213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;240
57.126.167.216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1014;362;0;0;0
57.126.171.16;0;0;0;0;0;0;0;0;0;0;379;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.171.30;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0
57.126.171.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;0;0;0;0;0;0;0;0;0
57.126.171.34;0;0;0;0;0;0;0;0;0;0;0;0;0;5012;35576;0;0;0;0;0;0;0;0;0
57.126.174.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176798;0;0;0;0;0;0;0;0;0
57.126.175.109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223;0;0;0;0;0;0;0;0;0
57.126.175.130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1930;1596;1272;1906;1888;1266;0;0;0;0
57.126.182.199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;0;0;0;0;0;0;0;0;0
57.126.182.4;0;0;0;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.183.121;0;0;0;0;0;0;0;0;0;1138;902;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.183.164;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0
57.126.183.176;0;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0
57.126.183.245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1034;2050;1674;2028;1664
57.126.183.254;0;0;0;0;0;0;0;0;0;0;2285;1354;610;0;8250;0;0;0;0;0;0;0;0;0
57.126.183.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106904;0;0;0;0;0;0;0;0;0
57.126.183.73;0;0;0;0;0;0;0;0;0;1240;0;46;0;0;0;46;0;0;0;0;0;0;0;0
57.126.186.0;0;0;0;0;0;0;0;0;0;0;234;0;0;586;0;0;0;0;0;2492;0;0;0;0
57.126.186.127;0;0;0;0;0;0;0;0;0;0;0;984;142;0;0;0;0;0;0;0;0;0;0;0
57.126.186.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23036;47102;28558;368;0
57.126.186.47;0;0;0;0;0;0;0;0;2300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
