57.89.84.145;0;0;0;0;0;0;0;0;78476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
57.89.84.148;0;0;0;0;0;0;99326;5074;536255;93876;17474;2095;474233;929;0;0;0;0;0;0;0;0;0;0
57.89.84.149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1903012;0;0;0;0;0;0;0;0;0
57.89.84.155;0;0;0;0;0;0;0;0;340;92;0;398;0;0;398;212;0;0;0;0;0;0;0;0
57.89.84.154;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;46;0;0;46;0;46;166
57.89.198.241;69356;69640;69592;69548;70260;69068;69212;69360;70736;69548;69168;69592;69264;69404;70828;69264;69452;69644;69360;69832;69404;69212;69504;69784
57.89.198.240;63600;63696;63552;63744;63648;63792;64800;63600;63504;63744;63888;63840;63696;63840;63696;63648;63648;63792;63792;63696;64320;63648;63312;63696
57.89.28.44;737604;730670;757268;732662;722430;730962;737246;726166;733122;1476253;2841668;3680484;5936960;1461179;14886327;1061315;4528241;12988070;1241687;2130130;1048926;1015246;1031150;1081488
57.89.28.31;883;148;148;148;148;148;614;381;604;148;148;148;148;148;148;148;1692;148;148;148;148;148;148;240
57.89.28.29;9435642;9538751;9517538;10224480;10203082;9880890;8667898;7314096;6247038;34040909;68378349;19290416;5799330;18426262;10400302;9974816;11469554;58994892;27173696;10978188;10637052;9388208;9616598;8888864
57.89.163.97;106800;116120;118008;108384;117528;107928;118232;115848;111816;112456;110424;116872;113576;112920;107760;116056;114240;116480;112272;115072;111632;114760;111720;113816
57.89.28.24;75672;77262;75652;76040;76840;74736;76514;82296;77136;77234;72524;78422;81274;78282;77568;77994;76388;83754;79888;70842;76004;76946;70020;2608
57.89.163.98;106696;114432;117008;108864;115896;106672;117848;115656;111232;109952;108024;116520;113904;111720;105992;116776;112160;113800;110616;114056;109968;113208;112224;112016
57.89.163.96;119376;128016;127296;120472;122544;107272;117184;120544;118712;115800;115372;117688;128844;121812;110108;122144;123832;122856;115344;112780;121224;122848;117288;118000
57.89.28.46;46764;47334;47030;46792;46844;46926;46940;47626;47470;47550;48208;47522;48666;47476;47842;47332;47252;47914;47656;46688;47310;43336;41350;2816
57.89.28.42;0;0;0;0;0;0;0;0;0;2279179;14385475;10146723;3112500;15891200;21531003;5932407;0;0;0;0;0;0;0;0
57.89.28.49;0;0;0;0;0;0;0;0;0;0;3626369;708032;726125;677754;1298706;1426660;2799220;0;0;0;0;0;0;0
57.89.163.121;138464;148852;149842;143512;148532;139848;148572;149418;143504;146208;141982;149612;148102;144240;141092;146880;147432;149872;145128;146652;142014;147636;144456;145774
57.89.28.52;1027533;1034579;1364327;709201;636565;811195;723888;1597831;6261597;67671072;1431434;2672567;1070503;1142616;5071376;26444137;8682472;1041033;916282;4891853;781711;2844823;22082231;2471042
57.89.166.1;0;0;0;0;0;0;0;0;0;0;0;708239;570;1603144;5984027;3583176;10633150;664311;18514;76288;16350;10878;1454100;163944
57.89.166.0;0;0;0;0;0;0;0;0;0;0;160087;1299230;351529;1447810;11181579;4073659;3337808;5267362;14938996;1429001;2345715;9012764;577380;908322
57.89.166.3;0;0;0;0;0;0;0;0;0;0;484845;2243780;970025;3858019;2262164;1476958;1184468;4053707;10120356;7860508;3792155;0;0;0
57.89.166.2;0;0;0;0;0;0;0;0;0;0;1462860;2926858;3660543;785007;85761;8661005;2450964;163643;127752;2476309;157286;668470;213997;604265
57.89.166.6;0;0;0;0;0;0;0;0;0;0;0;10081198;34682966;2602083;6435769;3209080;991100;3583507;1219681;56756;1248790;442616;2610909;7450717
57.89.166.7;0;0;0;0;0;0;0;0;0;0;0;6986890;5476;815439;422104;620465;402067;297746;1368550;1137302;1577056;940962;145014;308789
57.89.166.4;0;0;0;0;0;0;0;0;0;0;0;557641;256196;4941249;482878;2163443;3153314;1294880;4741150;8673279;8725397;12212466;8529859;7800073
57.89.166.5;0;0;0;0;0;0;0;0;0;0;0;661075;6002451;3391254;3609674;6929163;4383829;2099003;1539647;1737684;792615;23932;1971968;7222069
